listing_type,state_code,property_type,address,suburb_name,postcode,bedrooms,list_date
rent,ACT,house,88 Birdwood Avenue,Central,2601,2,23/2/2023
rent,ACT,house,8 Dalnott Road,Central,2601,3,23/2/2023
rent,ACT,house,22 Barn Owl Avenue,Central,2601,4,23/2/2023
rent,ACT,house,14 Yuruga Ave,Central,2601,4,23/2/2023
rent,ACT,house,44 Beaufort Road,Central,2601,3,23/2/2023
rent,ACT,house,220 Wallarah Rd,Central,2601,3,23/2/2023
rent,ACT,house,170 Memorial Avenue,Central,2601,3,23/2/2023
rent,ACT,house,81 Manly View Road,Central,2601,4,23/2/2023
rent,ACT,house,40 Vista Avenue,Central,2601,6,23/2/2023
rent,ACT,house,38 Lakeside Parade,Central,2601,2,23/2/2023
rent,ACT,house,88a Lakedge Ave,Central,2601,2,23/2/2023
rent,ACT,house,16 Albany Street,Central,2601,4,23/2/2023
rent,ACT,house,6A Beaufort Road,Central,2601,4,23/2/2023
rent,ACT,house,45 Aloha Drive,Central,2601,4,23/2/2023
rent,ACT,house,43 Murraba Cres,Central,2601,4,23/2/2023
rent,ACT,house,25 Teragalin Drive,Central,2601,3,23/2/2023
rent,ACT,house,62 Arlington Street,Central,2601,2,23/2/2023
rent,ACT,apartment,89/72  Wentworth Avenue,Kingston,2604,2,23/2/2023
rent,ACT,apartment,606/21 Challis ST,Dickson,2602,1,23/2/2023
rent,ACT,apartment,42/3 Howitt Street,Kingston,2604,2,23/2/2023
rent,ACT,house,6 Audas Pl,Florey,2615,3,23/2/2023
rent,ACT,apartment,72/12 Pioneer Street,Amaroo,2914,2,23/2/2023
rent,ACT,apartment,35/2 Hinder Street,Gungahlin,2912,2,23/2/2023
rent,ACT,house,15 Mathieson Crescent,Weetangera,2614,4,23/2/2023
rent,ACT,duplex-semi-detached,52B William Webb Drive,Evatt,2617,2,23/2/2023
rent,ACT,townhouse,12B Markham Street,Mawson,2607,3,23/2/2023
rent,ACT,apartment,68/4 Hoolihan Street,Denman Prospect,2611,2,23/2/2023
rent,ACT,apartment,725/15 Bowes Street,Phillip,2606,1,24/2/2023
rent,ACT,house,1/13 IMGA STREET,Central,2601,4,24/2/2023
rent,ACT,unit,9/34 Hutton Road,Central,2601,2,24/2/2023
rent,ACT,unit,5/30 River Street,Oaks Estate,2620,1,24/2/2023
rent,ACT,townhouse,9/123 Kelleway Avenue,Nicholls,2913,3,24/2/2023
rent,ACT,house,97 Elizabeth Bay Dr,Central,2601,3,24/2/2023
rent,ACT,house,72 Badenoch Crescent,Evatt,2617,3,24/2/2023
rent,ACT,unit,27/18-20 Booth Street,Paddys River,2620,2,24/2/2023
rent,ACT,house,38 Glebe Avenue,Paddys River,2620,2,24/2/2023
rent,ACT,unit,24/3-5 Davison Street,Paddys River,2620,2,24/2/2023
rent,ACT,unit,1/126 Henderson Road,Paddys River,2620,2,24/2/2023
rent,ACT,house,77 Pindari Crescent,Paddys River,2620,3,24/2/2023
rent,ACT,house,36 Allumba Street,Paddys River,2620,4,24/2/2023
rent,ACT,unit,14/124 Henderson Road,Paddys River,2620,1,24/2/2023
rent,ACT,unit,24/56 Henderson Road,Paddys River,2620,1,24/2/2023
rent,ACT,unit,16/11 Crest Road,Paddys River,2620,2,24/2/2023
rent,ACT,duplex/semi-detached,1/24 Elm Way,Queanbeyan,2620,2,24/2/2023
rent,ACT,apartment,41/40 Philip Hodgins Street,Wright,2611,2,24/2/2023
rent,ACT,house,49 Oodgeroo Avenue,Franklin,2913,5,24/2/2023
rent,ACT,apartment,32/329 Flemington Road,Franklin,2913,1,24/2/2023
rent,ACT,apartment,178/41 Chandler Street,Belconnen,2617,2,24/2/2023
rent,ACT,apartment,524/74 Northbourne Avenue,Braddon,2612,1,24/2/2023
rent,ACT,house,32A Coranderrk St,Reid,2612,4,24/2/2023
rent,ACT,unit,2/5 Gooreen Street,Reid,2612,1,24/2/2023
rent,ACT,apartment,11/19 Howitt Street,Kingston,2604,2,24/2/2023
rent,ACT,apartment,166/15 Tench Street,Kingston,2604,1,24/2/2023
rent,ACT,house,8 Buderim Place,Palmerston,2913,5,24/2/2023
rent,ACT,house,321/43 Arthur Blakeley Way,Coombs,2611,2,24/2/2023
rent,ACT,apartment,13a/62 Wattle Street,Lyneham,2602,1,24/2/2023
rent,ACT,house,24 Piddington Street,Watson,2602,3,24/2/2023
rent,ACT,townhouse,3/11 Sellbach Street,Weston,2611,4,24/2/2023
rent,ACT,apartment,95/217 Northbourne Avenue,Turner,2612,1,24/2/2023
rent,ACT,duplex-semi-detached,23 McKinley Circuit,Calwell,2905,3,24/2/2023
rent,ACT,unit,38/2 Ranken Place,Belconnen,2617,1,24/2/2023
rent,ACT,unit,120/68 Hardwick Crescent,Holt,2615,2,24/2/2023
rent,ACT,apartment,717/15 Bowes Street,Phillip,2606,2,24/2/2023
rent,ACT,apartment,1410/15 Bowes Street,Phillip,2606,2,24/2/2023
rent,ACT,apartment,104/2 Terry Connolly Street,Coombs,2611,1,24/2/2023
rent,ACT,house,11 Sanderson Close,Flynn,2615,3,24/2/2023
rent,ACT,house,19 Bundeela Street,Narrabundah,2604,3,24/2/2023
rent,ACT,house,8/3 Barrington Crescent,Amaroo,2914,3,24/2/2023
rent,ACT,house,47 Sharwood Crescent,Evatt,2617,4,24/2/2023
rent,ACT,house,11 Mighell Place,Theodore,2905,2,24/2/2023
rent,ACT,house,5 Downing Place,Cook,2614,3,24/2/2023
rent,ACT,house,116 Monaro Crescent,Red Hill,2603,4,24/2/2023
rent,ACT,house,17/121 Thynne Street,Bruce,2617,3,24/2/2023
rent,ACT,house,5 Stang Pl,MacGregor,2615,3,24/2/2023
rent,ACT,house,10 Joyner Crescent,Flynn,2615,3,24/2/2023
rent,ACT,apartment,70/9 Chandler Street,Belconnen,2617,2,24/2/2023
rent,ACT,house,47 Arlington Street,Central,2601,3,24/2/2023
rent,ACT,house,24 Walker Road,Central,2601,4,24/2/2023
rent,ACT,house,3/446 Ocean Beach Road,Central,2601,3,24/2/2023
rent,ACT,house,234 Brisbane Water Drive,Central,2601,3,24/2/2023
rent,ACT,apartment,5/207 Gertrude Street,Central,2601,3,24/2/2023
rent,ACT,unit,902/18 Dening Steet,Central,2601,2,24/2/2023
rent,ACT,house,129 Kullaroo Road,Central,2601,3,24/2/2023
rent,ACT,house,17 Eastwood Avenue,Central,2601,4,24/2/2023
rent,ACT,house,13 Dulkara Street,Central,2601,3,24/2/2023
rent,ACT,duplex/semi-detached,2/1 Aldinga Road,Central,2601,3,24/2/2023
rent,ACT,house,233 Cygnet Drive,Central,2601,3,24/2/2023
rent,ACT,house,11 Ocean Parade,Central,2601,4,24/2/2023
rent,ACT,house,152 Broadwater Drive,Central,2601,4,24/2/2023
rent,ACT,house,28 Melbourne Ave,Central,2601,3,24/2/2023
rent,ACT,house,1  Carina Close,Central,2601,3,24/2/2023
rent,ACT,house,29 Port Jackson Road,Central,2601,5,24/2/2023
rent,ACT,house,18 Mangrove Road,Central,2601,4,24/2/2023
rent,ACT,unit,1/65A Webb Street,Central,2601,1,24/2/2023
rent,ACT,house,26 Heath Road,Central,2601,4,24/2/2023
rent,ACT,unit,14/280  Terrigal Drive,Central,2601,3,24/2/2023
rent,ACT,flat,24A Panorama Parade,Central,2601,2,24/2/2023
rent,ACT,house,45 Nautilus Crescent,Central,2601,4,24/2/2023
rent,ACT,house,6a Benwerrin Road,Central,2601,2,24/2/2023
rent,ACT,unit,9/25-27 Masons Parade,Central,2601,2,24/2/2023
rent,ACT,flat,12A Killarney Street,Central,2601,2,24/2/2023
rent,ACT,unit,19/7 Eastlake Parade,Kingston,2604,2,24/2/2023
rent,ACT,house,33 Grounds Crescent,Greenway,2900,3,24/2/2023
rent,ACT,townhouse,30/233 Flemington Road,Franklin,2913,3,24/2/2023
rent,ACT,house,22 Pademelon Street,Throsby,2914,4,24/2/2023
rent,ACT,house,210 Antill Street,Hackett,2602,4,24/2/2023
rent,ACT,house,23 Palmer Street,Garran,2605,3,24/2/2023
rent,ACT,house,11 Platypus Place,Nicholls,2913,3,24/2/2023
rent,ACT,townhouse,10/8 Walhallow Street,Hawker,2614,3,24/2/2023
rent,ACT,house,27 Chappell Street,Lyons,2606,3,24/2/2023
rent,ACT,apartment,20/137 Blamey Crescent,Campbell,2612,1,24/2/2023
rent,ACT,apartment,54 Huyer Street,Gungahlin,2912,1,24/2/2023
rent,ACT,townhouse,30 Dobikin Street,Crace,2911,3,24/2/2023
rent,ACT,house,8 Coghlan Street,Chifley,2606,4,24/2/2023
rent,ACT,house,2/13 IMGA STREET,Central,2601,2,24/2/2023
rent,ACT,house,25 Bradman Drive,Central,2601,4,24/2/2023
rent,ACT,house,8 Carrol Ave,Central,2601,3,24/2/2023
rent,ACT,house,85 Beachview Esplanade,Central,2601,4,24/2/2023
rent,ACT,house,21 Somerville Close,Central,2601,3,24/2/2023
rent,ACT,house,9 Allandale Rd,Central,2601,3,24/2/2023
rent,ACT,house,2/49 Flathead Road,Central,2601,3,24/2/2023
rent,ACT,house,6 The Brow,Central,2601,3,24/2/2023
rent,ACT,house,8A Macintyre Street,Central,2601,3,24/2/2023
rent,ACT,acreage/semi-rural,Address available on request,Central,2601,4,24/2/2023
rent,ACT,apartment,35B Wilson Road,Central,2601,1,24/2/2023
rent,ACT,house,18 Jeannie Crescent,Central,2601,4,24/2/2023
rent,ACT,house,60 Doyle Avenue,Central,2601,4,24/2/2023
rent,ACT,house,3 Golgerth Street,Denman Prospect,2611,4,25/2/2023
rent,ACT,duplex/semi-detached,6A Riviera Avenue,Central,2601,3,25/2/2023
rent,ACT,house,2 Monk Place,Paddys River,2620,4,25/2/2023
rent,ACT,house,58 Oxalis Street,Paddys River,2620,3,25/2/2023
rent,ACT,house,139 Cooma Street,Paddys River,2620,2,25/2/2023
rent,ACT,house,78 Mary Street,Paddys River,2620,4,25/2/2023
rent,ACT,house,13 Majura Place,Queanbeyan,2620,4,25/2/2023
rent,ACT,townhouse,11/1 Forest Drive,Queanbeyan,2620,2,25/2/2023
rent,ACT,house,17 Mansfield Avenue,Mount Clear,2620,3,25/2/2023
rent,ACT,house,8 Davies Place,Torrens,2607,4,25/2/2023
rent,ACT,house,7 Boomerang Street,Central,2601,3,25/2/2023
rent,ACT,unit,7/46-48 Ocean Parade,Central,2601,2,25/2/2023
rent,ACT,house,46 Brooke Avenue,Central,2601,4,25/2/2023
rent,ACT,apartment,57/11 Trevillian Quay,Kingston,2604,1,26/2/2023
rent,ACT,apartment,21/4 Jardine Street,Kingston,2604,2,26/2/2023
rent,ACT,apartment,99/2 Edinburgh Avenue,City,2601,2,26/2/2023
rent,ACT,house,45 Neil Currie Street,Casey,2913,3,26/2/2023
rent,ACT,house,5 Buscombe St,Forde,2914,3,26/2/2023
rent,ACT,apartment,309/45 Gungahlin Place,Gungahlin,2912,1,26/2/2023
rent,ACT,apartment,29/76 Leichhardt Street,Kingston,2604,1,26/2/2023
rent,ACT,house,43 Neil Currie St,Casey,2913,3,20/2/2023
rent,ACT,house,16/12 Trevillian Qy,Kingston,2604,2,20/2/2023
rent,ACT,house,25/2 Bamblett Rise,DENMAN PROSPECT,,2,20/2/2023
rent,ACT,house,"20 / 45 West Row, Canberra",CANBERRA,2600,2,20/2/2023
rent,ACT,house,23 Chuditch Street,Throsby,,4,20/2/2023
rent,ACT,house,25/2 Bamblett Rise,DENMAN PROSPECT,,2,20/2/2023
rent,ACT,house,11 / 1 Taggart Terrace,Coombs,2611,3,21/2/2023
rent,ACT,house,39 Stringybark Drive,Jerrabomberra,2619,4,21/2/2023
rent,ACT,house,7 Leven Street,Amaroo,2914,4,21/2/2023
rent,ACT,house,28/39 Benjamin Way,Belconnen,2617,1,21/2/2023
rent,ACT,house,17/2 Bamblett Rise,Denman Prospect,,2,21/2/2023
rent,ACT,house,20 Angliss Place,Wanniassa,2903,3,21/2/2023
rent,ACT,house,24 Olive Pink Crescent,Banks,2906,4,21/2/2023
rent,ACT,house,24/18 Moore Street,Turner,2612,2,21/2/2023
rent,ACT,house,17 Investigator Street,Red Hill,2603,4,21/2/2023
rent,ACT,house,4 Stockdill Drive,Strathnairn,,4,21/2/2023
rent,ACT,house,"26 / 45 West Row, City",CITY,2601,2,22/2/2023
rent,ACT,house,"5, 59 Hodgson Crescent, Pearce",Pearce,2607,3,22/2/2023
rent,ACT,house,4/4 D&apos;Arcy Place,Chifley,2606,3,22/2/2023
rent,ACT,house,144 Harry Seidler Crescent,Taylor,,3,22/2/2023
rent,ACT,house,26/54 Bluebell Street,CONNOR,,2,22/2/2023
rent,ACT,house,3/4 Agnew Street,Ainslie,2602,1,22/2/2023
rent,ACT,house,10/42 Goodwin Street,Lyneham,2602,1,23/2/2023
rent,ACT,house,3/4 Agnew Street,Ainslie,2602,1,23/2/2023
rent,ACT,house,3 Longworth Place,HOLT,2615,3,23/2/2023
rent,ACT,house,5 / 11 McKenna Avenue,YASS,,3,23/2/2023
rent,ACT,house,80 / 2 Peter Cullen Way,WRIGHT,2611,2,23/2/2023
rent,ACT,house,34 / 1 Cowlishaw Street,GREENWAY,2900,1,23/2/2023
rent,ACT,house,309 / 10 Parbery Street,KINGSTON,2604,2,23/2/2023
rent,ACT,house,164 / 46 Macquarie Street,BARTON,2600,2,23/2/2023
rent,ACT,house,97 / 260 City Walk,CITY,2601,2,23/2/2023
rent,ACT,house,17 Olary Street,AMAROO,2914,4,23/2/2023
rent,ACT,house,66 / 14 Hoolihan Street,DENMAN PROSPECT,,1,23/2/2023
rent,ACT,house,10/42 Goodwin Street,Lyneham,2602,1,24/2/2023
rent,ACT,house,68/4 Hoolihan Street,Denman Prospect,,2,24/2/2023
rent,ACT,house,1207/19 Marcus Clarke Street,City,2601,2,24/2/2023
rent,ACT,house,18/2 Bamblett Rise,Denman Prospect,,2,24/2/2023
rent,ACT,house,16 Walter Crocker Cres,Casey,2913,4,25/2/2023
rent,ACT,house,15 Mathieson Cres,Weetangera,2614,4,25/2/2023
rent,ACT,house,"3 Golgerth Street, Denman Prospect",DENMAN PROSPECT,,4,25/2/2023
rent,ACT,house,"30 / 233 Flemington Road, Franklin",FRANKLIN,2913,3,25/2/2023
rent,ACT,house,Level 5/104/2 Terry Connolly Street,Coombs,2611,1,25/2/2023
rent,ACT,house,13 Majura Pl,Jerrabomberra,2619,4,26/2/2023
sale,ACT,house,30 Heysen Street,Weston,2611,4,20/2/2023
sale,ACT,house,3 O'Grady Place,Wanniassa,2903,4,20/2/2023
sale,ACT,townhouse,18 Donald Road,Canberra,2600,3,20/2/2023
sale,ACT,house,102 Candlebark Road,Canberra,2600,4,20/2/2023
sale,ACT,apartment,19/39-43 Crawford Street,Canberra,2600,2,20/2/2023
sale,ACT,apartment,16/114 Blamey Crescent,Campbell,2612,2,20/2/2023
sale,ACT,house,8 Hawkesbury Crescent,Farrer,2607,4,20/2/2023
sale,ACT,unit,1/35 Crawford Street,Canberra,2600,2,20/2/2023
sale,ACT,house,29 Casilda Street,Harrison,2914,3,20/2/2023
sale,ACT,house,3118. Glenrock Dr,Canberra,2600,5,20/2/2023
sale,ACT,house,6 McGowan Crescent,Canberra,2600,4,20/2/2023
sale,ACT,house,5 Rolfe Place,Chapman,2611,6,20/2/2023
sale,ACT,apartment,427/55 Currong Street,Braddon,2612,2,20/2/2023
sale,ACT,residential land,15 Keith Bain Crescent,Whitlam,2611,0,20/2/2023
sale,ACT,house,28 Bingham Circuit,Kaleen,2617,7,20/2/2023
sale,ACT,apartment,217/30 Philip Hodgins Street,Wright,2611,2,20/2/2023
sale,ACT,house,14 Dashwood Retreat,Bonython,2905,4,20/2/2023
sale,ACT,unit,175/61 John Gorton Drive,Wright,2611,1,20/2/2023
sale,ACT,unit,3/28-32 Norberta Street,Central,2601,2,20/2/2023
sale,ACT,unit,308/156 Terrigal Drive,Central,2601,2,20/2/2023
sale,ACT,house,16 Dora Street,Central,2601,4,20/2/2023
sale,ACT,residential land,"Lot 23, 27-61 Nikko Rd",Central,2601,0,20/2/2023
sale,ACT,retirement living,126/51 Kamilaroo Avenue,Central,2601,2,20/2/2023
sale,ACT,house,19 Boat Harbour Close,Central,2601,4,20/2/2023
sale,ACT,house,28 Belsham Road,Central,2601,5,20/2/2023
sale,ACT,house,6 Jeannie Crescent,Central,2601,3,20/2/2023
sale,ACT,residential land,14 Childers Circuit,Central,2601,0,20/2/2023
sale,ACT,residential land,"Lot 40, 27-61 Nikko rd",Central,2601,0,20/2/2023
sale,ACT,acreage/semi-rural,1 Mangrove Creek Road,Central,2601,4,20/2/2023
sale,ACT,residential land,"Lot 45, 27-61 Nikko rd",Central,2601,0,20/2/2023
sale,ACT,house,11 Burnside Close,Central,2601,5,20/2/2023
sale,ACT,villa,23/306 Terrigal Drive,Central,2601,3,20/2/2023
sale,ACT,residential land,"Lot 52, 27-61 Nikko rd",Central,2601,0,20/2/2023
sale,ACT,house,197 Panorama Avenue,Central,2601,2,20/2/2023
sale,ACT,townhouse,3/18 Osborne Avenue,Central,2601,3,20/2/2023
sale,ACT,house,14 Union Street,Central,2601,4,20/2/2023
sale,ACT,house,68 Victoria Road,Central,2601,4,20/2/2023
sale,ACT,acreage/semi-rural,21 Holloway Drive,Central,2601,3,20/2/2023
sale,ACT,villa,7 Cochrane Avenue,Central,2601,3,20/2/2023
sale,ACT,apartment,51/136 Thynne Street,Bruce,2617,2,21/2/2023
sale,ACT,apartment,10/61 Donald Road,Canberra,2600,2,21/2/2023
sale,ACT,apartment,B.503/34 Oakden Street,Greenway,2900,2,21/2/2023
sale,ACT,house,1 Haigh Place,Monash,2904,4,21/2/2023
sale,ACT,house,78 Burrumarra Avenue,Ngunnawal,2913,2,21/2/2023
sale,ACT,house,54 Davenport Street,Dickson,2602,3,21/2/2023
sale,ACT,apartment,24/35 Oakden Street,Greenway,2900,1,21/2/2023
sale,ACT,apartment,926/335 Anketell Street,Greenway,2900,1,21/2/2023
sale,ACT,unit,23/67 Barraclough Crescent,Monash,2904,3,21/2/2023
sale,ACT,unit,7/13-15 Gilmore Place,Canberra,2600,1,21/2/2023
sale,ACT,house,55 Murrjinelle Circuit,Bonner,2914,4,21/2/2023
sale,ACT,townhouse,61/83 Crozier Circuit,Kambah,2902,4,21/2/2023
sale,ACT,townhouse,21/71 Lawrenson Circuit,Jacka,2914,2,21/2/2023
sale,ACT,apartment,152/61 John Gorton Drive,Wright,2611,2,21/2/2023
sale,ACT,townhouse,Address available on request,Whitlam,2611,2,21/2/2023
sale,ACT,house,38 Hetherington Circuit,McKellar,2617,5,21/2/2023
sale,ACT,house,3 Narran Street,Amaroo,2914,4,21/2/2023
sale,ACT,house,166 Donald Road,Canberra,2600,3,21/2/2023
sale,ACT,house,15 Saxby Close,Amaroo,2914,3,21/2/2023
sale,ACT,unit,5/35 Furzer Street,Phillip,2606,2,21/2/2023
sale,ACT,house,72 Hutton Road,Central,2601,7,21/2/2023
sale,ACT,house,16 Sunny Waters Road,Central,2601,4,21/2/2023
sale,ACT,house,113 Wandewoi Avenue,Central,2601,4,21/2/2023
sale,ACT,house,78/51 Kamilaroo Ave,Central,2601,2,21/2/2023
sale,ACT,house,39 Brisbane Water Drive,Central,2601,2,21/2/2023
sale,ACT,house,33 Benelong Street,Central,2601,5,21/2/2023
sale,ACT,townhouse,2/49 Bay Road,Central,2601,3,21/2/2023
sale,ACT,house,23 Greenoaks Road,Central,2601,4,21/2/2023
sale,ACT,house,2/21 Archbold Road,Central,2601,3,21/2/2023
sale,ACT,house,5 Daley Avenue,Central,2601,4,21/2/2023
sale,ACT,retirement living,110/2 Macleay Drive,Central,2601,2,21/2/2023
sale,ACT,villa,7/41A Hanlan Street South,Central,2601,3,21/2/2023
sale,ACT,house,35 Budgewoi Road,Central,2601,5,21/2/2023
sale,ACT,lifestyle,21 Sternbeck Lane,Central,2601,4,21/2/2023
sale,ACT,house,9 Horsfield Road,Central,2601,4,21/2/2023
sale,ACT,house,20 Dorothy Green Crescent,Franklin,2913,4,21/2/2023
sale,ACT,apartment,9/22 Canberra Avenue,Forrest,2603,2,21/2/2023
sale,ACT,townhouse,82/14 Hoolihan Street,Denman Prospect,2611,3,22/2/2023
sale,ACT,house,22 Harold Blair Crescent,Moncrieff,2914,4,22/2/2023
sale,ACT,apartment,511/15 Bowes Street,Phillip,2606,2,22/2/2023
sale,ACT,house,19 Leist Street,Weston,2611,4,22/2/2023
sale,ACT,house,22 Beveridge Crescent,Forde,2914,4,22/2/2023
sale,ACT,apartment,55/5 Burbury Close,Barton,2600,3,22/2/2023
sale,ACT,house,21 Kriewaldt Circuit,Higgins,2615,4,22/2/2023
sale,ACT,house,114 Burrumarra Avenue,Ngunnawal,2913,2,22/2/2023
sale,ACT,townhouse,3/22 Dulcie Holland Crescent,Moncrieff,2914,4,22/2/2023
sale,ACT,townhouse,2/2 Travers Street,Gordon,2906,2,22/2/2023
sale,ACT,house,52 Jemalong Street,Duffy,2611,3,22/2/2023
sale,ACT,apartment,39/20 Eyre Street,Kingston,2604,2,22/2/2023
sale,ACT,townhouse,24/10 Ellison Harvie Close,Greenway,2900,4,22/2/2023
sale,ACT,house,29 Fenwick Place,Belconnen,2617,2,22/2/2023
sale,ACT,apartment,34/2 Archibald Street,Lyneham,2602,2,22/2/2023
sale,ACT,house,11 Cowper Road,Central,2601,4,22/2/2023
sale,ACT,house,1 Rouse Place,Charnwood,2615,3,22/2/2023
sale,ACT,house,8 Howell Place,Gowrie,2904,3,22/2/2023
sale,ACT,house,25 Bunduluk Crescent,Ngunnawal,2913,3,22/2/2023
sale,ACT,townhouse,3/50 Enderby Street,Mawson,2607,3,22/2/2023
sale,ACT,house,48 Kingsmill Street,Kambah,2902,4,22/2/2023
sale,ACT,townhouse,7/16 Telopea Place,Canberra,2600,3,22/2/2023
sale,ACT,house,7 Abdullah Street,Bonner,2914,3,22/2/2023
sale,ACT,house,29 Ferdinand Street,Campbell,2612,4,22/2/2023
sale,ACT,house,212 Kerrigan Street,Dunlop,2615,3,22/2/2023
sale,ACT,terrace,58 Hibberd Crescent,Forde,2914,3,22/2/2023
sale,ACT,house,15 Merriman Crescent,Macarthur,2904,3,22/2/2023
sale,ACT,house,37 Griffiths Link,Canberra,2600,4,22/2/2023
sale,ACT,house,6 O'Hanlon Road,Canberra,2600,3,22/2/2023
sale,ACT,apartment,153/8 Limburg Way,Greenway,2900,1,22/2/2023
sale,ACT,townhouse,13/5 Lambrigg Street,Farrer,2607,3,22/2/2023
sale,ACT,apartment,39/29 Dawes Street,Kingston,2604,2,22/2/2023
sale,ACT,apartment,709/25 Edinburgh Avenue,City,2601,2,22/2/2023
sale,ACT,house,70 Bimberi Crescent,Palmerston,2913,4,22/2/2023
sale,ACT,apartment,903/81 Cooyong Street,Reid,2612,2,22/2/2023
sale,ACT,apartment,39/120 Thynne Street,Bruce,2617,2,22/2/2023
sale,ACT,apartment,26/128 Flemington Road,Harrison,2914,3,22/2/2023
sale,ACT,unit,14A/21 Beissel Street,Belconnen,2617,2,22/2/2023
sale,ACT,apartment,96/22 Eyre Street,Kingston,2604,2,22/2/2023
sale,ACT,house,2 Holgar Crescent,Taylor,2913,4,22/2/2023
sale,ACT,apartment,109/155 Northbourne Avenue,Turner,2612,2,22/2/2023
sale,ACT,apartment,349/1 Mouat Street,Lyneham,2602,1,22/2/2023
sale,ACT,townhouse,11/21 Keira Street,Narrabundah,2604,2,22/2/2023
sale,ACT,house,20 Errol Street,Crace,2911,3,22/2/2023
sale,ACT,townhouse,8 Junee Street,Crace,2911,2,22/2/2023
sale,ACT,house,14 Renfree Street,Casey,2913,4,22/2/2023
sale,ACT,house,7 Wisdom Place,Hughes,2605,5,22/2/2023
sale,ACT,house,111 Norman Fisher Circuit,Bruce,2617,3,22/2/2023
sale,ACT,apartment,16/50 Moore Street,Turner,2612,2,22/2/2023
sale,ACT,house,4 Nathan Street,Deakin,2600,5,22/2/2023
sale,ACT,apartment,36/68 College Street,Belconnen,2617,1,22/2/2023
sale,ACT,duplex/semi-detached,1&2/10a Mangrove Road,Central,2601,6,22/2/2023
sale,ACT,apartment,19/10-12 Batley Street,Central,2601,2,22/2/2023
sale,ACT,house,3 Stachon Street,Central,2601,4,22/2/2023
sale,ACT,acreage/semi-rural,1863 Yarramalong Road,Central,2601,3,22/2/2023
sale,ACT,house,13 Mccauley Street,Central,2601,5,22/2/2023
sale,ACT,house,75 Evans Road,Central,2601,4,22/2/2023
sale,ACT,house,32 White Swan Avenue,Central,2601,3,22/2/2023
sale,ACT,house,475 Tumbi Road,Central,2601,4,22/2/2023
sale,ACT,house,96 Phegans Bay Road,Central,2601,3,22/2/2023
sale,ACT,villa,1/147 Barrenjoey Road,Central,2601,3,22/2/2023
sale,ACT,house,48 Osborne Avenue,Central,2601,3,22/2/2023
sale,ACT,house,90 Eastern Road,Central,2601,5,22/2/2023
sale,ACT,house,76 Riviera Avenue,Central,2601,3,22/2/2023
sale,ACT,house,12 Lenora Avenue,Central,2601,5,22/2/2023
sale,ACT,house,54 Bannister Drive,Central,2601,4,22/2/2023
sale,ACT,house,16 Alistair Avenue,Central,2601,3,22/2/2023
sale,ACT,house,169 Hillside Road,Central,2601,4,22/2/2023
sale,ACT,house,68 Beachview Esplanade,Central,2601,5,22/2/2023
sale,ACT,apartment,L1 02/181 Gertrude Street,Central,2601,2,22/2/2023
sale,ACT,house,12  Finley Avenue,Central,2601,4,22/2/2023
sale,ACT,apartment,G02/181 Gertrude Street,Central,2601,2,22/2/2023
sale,ACT,unit,4/17 Ocean Parade,Central,2601,2,22/2/2023
sale,ACT,villa,3/9 Edward Street,Central,2601,2,22/2/2023
sale,ACT,acreage/semi-rural,48 Howes Road,Central,2601,4,22/2/2023
sale,ACT,apartment,1/17a Frederick Street,Central,2601,2,22/2/2023
sale,ACT,house,61 Pinehurst Way,Central,2601,3,22/2/2023
sale,ACT,villa,6/184 West Street,Central,2601,3,22/2/2023
sale,ACT,house,39 Clarence Street,Central,2601,4,22/2/2023
sale,ACT,residential land,"Lot 11, 108 Elvys Avenue",Central,2601,0,22/2/2023
sale,ACT,house,6 Barnard Crescent,Central,2601,4,22/2/2023
sale,ACT,house,35 Anembo Avenue,Central,2601,4,22/2/2023
